index,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,seller,buyer,n_neg_steps,executed_at,dropped_at,erred_at,product
1689,T09,OTHER,84,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1684,T18,OTHER,84,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1687,OTHER,T18,84,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1678,OTHER,T18,84,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1679,T09,OTHER,84,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1680,T09,OTHER,84,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1681,T09,OTHER,84,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1688,T18,OTHER,84,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1683,T09,OTHER,84,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1685,OTHER,T18,84,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1686,OTHER,T18,84,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1682,OTHER,T18,84,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1710,T18,OTHER,85,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1717,T18,OTHER,85,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1716,T18,OTHER,85,4,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1715,T09,OTHER,85,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1714,T09,OTHER,85,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1713,OTHER,T18,85,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1712,OTHER,T18,85,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1711,T09,OTHER,85,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1709,OTHER,T18,85,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1718,OTHER,T18,85,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1707,OTHER,T18,85,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1699,OTHER,T18,85,4,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1700,T18,OTHER,85,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1701,OTHER,T18,85,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1702,T09,OTHER,85,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1708,T18,OTHER,85,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1704,T09,OTHER,85,7,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1705,OTHER,T18,85,5,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1706,OTHER,T18,85,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1703,OTHER,T18,85,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1729,T18,OTHER,86,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1737,OTHER,T18,86,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1736,OTHER,T18,86,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1735,OTHER,T18,86,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1734,T18,OTHER,86,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1733,T18,OTHER,86,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1732,T09,OTHER,86,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1731,OTHER,T18,86,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1730,OTHER,T18,86,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1738,OTHER,T18,86,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1728,OTHER,T18,86,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1726,OTHER,T18,86,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1725,OTHER,T18,86,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1724,T09,OTHER,86,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1723,T18,OTHER,86,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1722,T18,OTHER,86,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1721,T18,OTHER,86,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1720,T18,OTHER,86,5,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1719,OTHER,T18,86,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1727,T09,OTHER,86,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1751,T09,OTHER,87,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1752,OTHER,T18,87,4,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1753,OTHER,T18,87,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1750,OTHER,T18,87,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1755,OTHER,T18,87,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1756,OTHER,T18,87,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1757,OTHER,T18,87,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1754,T18,OTHER,87,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1749,T09,OTHER,87,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1746,T09,OTHER,87,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1747,OTHER,T18,87,4,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1740,T18,OTHER,87,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1741,T18,OTHER,87,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1742,OTHER,T18,87,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1739,T09,OTHER,87,5,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1744,OTHER,T18,87,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1745,T09,OTHER,87,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1748,T09,OTHER,87,4,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1743,T18,OTHER,87,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1768,T18,OTHER,88,4,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1775,OTHER,T18,88,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1774,OTHER,T18,88,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1773,T18,OTHER,88,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1772,OTHER,T18,88,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1771,T09,OTHER,88,4,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1770,T09,OTHER,88,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1769,T18,OTHER,88,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1767,T09,OTHER,88,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1766,OTHER,T18,88,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1765,T09,OTHER,88,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1764,OTHER,T18,88,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1763,OTHER,T18,88,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1762,T18,OTHER,88,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1761,OTHER,T18,88,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1760,OTHER,T18,88,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1759,OTHER,T18,88,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1758,T09,OTHER,88,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1788,T18,OTHER,89,4,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1789,OTHER,T18,89,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1790,OTHER,T18,89,4,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1794,OTHER,T18,89,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1792,T09,OTHER,89,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1793,T18,OTHER,89,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1787,OTHER,T18,89,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1791,T18,OTHER,89,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1786,OTHER,T18,89,4,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1776,OTHER,T18,89,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1784,T09,OTHER,89,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1783,OTHER,T18,89,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1782,OTHER,T18,89,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1781,T09,OTHER,89,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1780,T09,OTHER,89,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1779,T18,OTHER,89,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1778,T09,OTHER,89,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1777,OTHER,T18,89,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1785,T18,OTHER,89,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1807,T18,OTHER,90,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1814,T18,OTHER,90,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1809,OTHER,T18,90,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1806,OTHER,T18,90,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1811,T09,OTHER,90,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1812,OTHER,T18,90,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1813,OTHER,T18,90,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1810,OTHER,T18,90,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1805,T09,OTHER,90,4,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1808,OTHER,T18,90,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1803,T18,OTHER,90,5,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1802,T18,OTHER,90,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1801,OTHER,T18,90,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1800,OTHER,T18,90,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1799,OTHER,T18,90,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1798,T18,OTHER,90,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1797,T09,OTHER,90,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1796,T09,OTHER,90,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1795,OTHER,T18,90,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1804,OTHER,T18,90,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1828,OTHER,T18,91,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1829,OTHER,T18,91,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1830,OTHER,T18,91,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1831,OTHER,T18,91,4,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1837,OTHER,T18,91,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1833,OTHER,T18,91,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1834,T18,OTHER,91,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1835,T18,OTHER,91,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1827,OTHER,T18,91,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1832,T09,OTHER,91,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1826,T09,OTHER,91,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1836,OTHER,T18,91,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1824,OTHER,T18,91,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1816,T18,OTHER,91,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1817,T09,OTHER,91,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1818,T09,OTHER,91,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1819,T18,OTHER,91,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1815,T09,OTHER,91,4,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1821,T18,OTHER,91,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1822,OTHER,T18,91,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1823,T09,OTHER,91,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1820,T09,OTHER,91,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1825,OTHER,T18,91,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1857,T09,OTHER,92,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1848,T09,OTHER,92,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1856,T09,OTHER,92,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1855,T18,OTHER,92,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1854,T18,OTHER,92,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1853,OTHER,T18,92,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1852,T18,OTHER,92,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1851,T18,OTHER,92,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1850,OTHER,T18,92,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1849,OTHER,T18,92,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1847,T18,OTHER,92,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1845,OTHER,T18,92,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1844,T09,OTHER,92,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1843,OTHER,T18,92,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1842,OTHER,T18,92,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1841,OTHER,T18,92,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1840,T09,OTHER,92,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1839,T09,OTHER,92,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1838,OTHER,T18,92,4,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1846,OTHER,T18,92,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1879,OTHER,T18,93,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1871,T18,OTHER,93,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1872,OTHER,T18,93,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1873,T09,OTHER,93,4,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1878,T18,OTHER,93,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1875,OTHER,T18,93,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1876,T18,OTHER,93,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1877,T09,OTHER,93,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1870,OTHER,T18,93,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1874,T09,OTHER,93,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1869,OTHER,T18,93,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1866,T18,OTHER,93,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1867,T18,OTHER,93,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1865,OTHER,T18,93,4,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1864,OTHER,T18,93,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1863,OTHER,T18,93,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1862,OTHER,T18,93,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1861,OTHER,T18,93,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1860,T18,OTHER,93,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1859,OTHER,T18,93,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1858,T09,OTHER,93,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1868,T09,OTHER,93,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1892,T09,OTHER,94,4,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1893,T18,OTHER,94,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1894,OTHER,T18,94,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1895,OTHER,T18,94,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1900,OTHER,T18,94,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1897,T18,OTHER,94,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1898,T18,OTHER,94,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1891,OTHER,T18,94,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1896,T18,OTHER,94,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1890,T09,OTHER,94,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1899,OTHER,T18,94,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1888,OTHER,T18,94,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1887,OTHER,T18,94,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1886,OTHER,T18,94,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1885,OTHER,T18,94,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1884,T09,OTHER,94,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1883,T18,OTHER,94,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1882,T09,OTHER,94,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1881,OTHER,T18,94,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1880,T18,OTHER,94,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1889,OTHER,T18,94,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1910,T09,OTHER,95,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1908,T18,OTHER,95,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1907,T09,OTHER,95,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1906,T18,OTHER,95,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1909,T09,OTHER,95,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1904,T18,OTHER,95,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1903,T18,OTHER,95,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1902,T18,OTHER,95,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1901,T09,OTHER,95,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1905,T09,OTHER,95,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1920,T18,OTHER,96,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1919,T09,OTHER,96,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1918,T09,OTHER,96,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1916,T18,OTHER,96,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1917,T18,OTHER,96,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1914,T09,OTHER,96,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1913,T09,OTHER,96,4,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1912,T18,OTHER,96,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1911,T18,OTHER,96,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1915,T18,OTHER,96,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1927,T09,OTHER,97,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1921,T09,OTHER,97,4,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1922,T18,OTHER,97,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1923,T18,OTHER,97,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1924,T09,OTHER,97,5,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1925,T09,OTHER,97,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1926,T09,OTHER,97,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1928,T18,OTHER,97,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
